Id,Label,type,type2,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,color
Canning，C.J.,Canning，C.J.,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
Canning，C.L.,Canning，C.L.,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
Chapman，A.,Chapman，A.,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
Emery_Reves,Emery_Reves,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
Fielding，T.H.,Fielding，T.H.,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
Field，F.V.,Field，F.V.,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
G.E.,G.E.,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
Grary，W.,Grary，W.,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
Hans_Benclix,Hans_Benclix,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
Holland，W.H.,Holland，W.H.,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
L·柏罗特,L·柏罗特,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
MK,MK,author,author,0,2,2,0,2,2,0.023988,4,0.269813,0.286682,10881.427194,"#B4B4B4"
Malcolm_Burr,Malcolm_Burr,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
Shostakovich，D.,Shostakovich，D.,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
Stein，G.,Stein，G.,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
V._B._Wigglesworth,V._B._Wigglesworth,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
Vayo，I，A.D.,Vayo，I，A.D.,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
Vayo，T.A.D.,Vayo，T.A.D.,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
Woodward，E.L.,Woodward，E.L.,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
YT,YT,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
__波,__波,author,author,0,1,1,0,1,1,0.002337,6,0.233602,0.241207,0,"#B4B4B4"
__门,__门,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
一丁,一丁,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
一孔,一孔,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
一知,一知,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
一行,一行,author,author,0,2,2,0,3,3,0.029739,4,0.275753,0.296662,56354.288624,"#B4B4B4"
丁丙,丁丙,author,author,0,1,1,0,1,1,0.00162,6,0.244736,0.248164,0,"#B4B4B4"
丁丙莉,丁丙莉,author,author,0,1,1,0,1,1,0.00162,6,0.244736,0.248164,0,"#B4B4B4"
丁奋,丁奋,author,author,0,1,1,0,1,1,0.0007,6,0.202673,0.211735,0,"#B4B4B4"
丁志进,丁志进,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
丁曼,丁曼,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
万力,万力,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
万守义,万守义,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
万来,万来,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
上海一市民,上海一市民,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
不惑,不惑,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
世杞,世杞,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
丘一中,丘一中,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
丘哲,丘哲,author,author,0,3,3,0,3,3,0.023192,6,0.264821,0.282517,11362.133502,"#B4B4B4"
东山头人,东山头人,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
东郭迪吉,东郭迪吉,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
东风,东风,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
丫一,丫一,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
临江,临江,author,author,0,1,1,0,2,2,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
乃__,乃__,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
乃鹤,乃鹤,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
之的,之的,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
乐水,乐水,author,author,0,1,1,0,1,1,0.00162,6,0.244736,0.248164,0,"#B4B4B4"
乐里,乐里,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
乡下人,乡下人,author,author,0,1,1,0,1,1,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
于怀,于怀,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
于明,于明,author,author,0,1,1,0,1,1,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
于毅夫,于毅夫,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
于汎,于汎,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
于陵,于陵,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
于鹤年,于鹤年,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
云志坚,云志坚,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
云林,云林,author,author,0,1,1,0,6,6,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
云野,云野,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
亚丹,亚丹,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
亦戎,亦戎,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
什这,什这,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
仁柳,仁柳,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
令澳,令澳,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
令狐畏,令狐畏,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
仰之,仰之,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
仰山,仰山,author,author,0,1,1,0,1,1,0.00162,6,0.244736,0.248164,0,"#B4B4B4"
任叔谨,任叔谨,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
任民,任民,author,author,0,1,1,0,1,1,0.00162,6,0.244736,0.248164,0,"#B4B4B4"
任舒平,任舒平,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
任远,任远,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
伊仲羊,伊仲羊,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
伊利奥特·罗斯福,伊利奥特·罗斯福,author,author,0,2,2,0,2,2,0.018094,4,0.263841,0.276197,2037.286559,"#B4B4B4"
伊民,伊民,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
伊萨珂夫,伊萨珂夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伍丁,伍丁,author,author,0,1,1,0,1,1,0.002337,6,0.233602,0.241207,0,"#B4B4B4"
伍丹戈,伍丹戈,author,author,0,2,2,0,6,6,0.023763,4,0.269186,0.285604,5648.82377,"#B4B4B4"
伍德昌,伍德昌,author,author,0,2,2,0,2,2,0.039803,4,0.281105,0.305293,12623.3766,"#B4B4B4"
伏尔金,伏尔金,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伏龙斯基,伏龙斯基,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伟方,伟方,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
佐临,佐临,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
何名,何名,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
何天,何天,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
何容,何容,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
何康平,何康平,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
何思敬,何思敬,author,author,0,2,2,0,2,2,0.013083,4,0.260139,0.269454,5457.665259,"#B4B4B4"
何振,何振,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
何林,何林,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
何永佶,何永佶,author,author,0,3,3,0,14,14,0.026327,4,0.271572,0.289739,23000.655013,"#B4B4B4"
何清,何清,author,author,0,1,1,0,1,1,0.004197,6,0.252074,0.256145,0,"#B4B4B4"
何满,何满,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
何珍吾,何珍吾,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
何若钧,何若钧,author,author,0,2,2,0,6,6,0.033044,6,0.277882,0.300443,101577.122914,"#B4B4B4"
何锦明,何锦明,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
何香凝,何香凝,author,author,0,2,2,0,2,2,0.028798,6,0.27237,0.292524,5750.501219,"#B4B4B4"
何鲁梅,何鲁梅,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
余信华,余信华,author,author,0,1,1,0,3,3,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
余审之,余审之,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
余森强,余森强,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
佚君,佚君,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
佛利阿特,佛利阿特,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
佛拉基金,佛拉基金,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
俞平清,俞平清,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
俞湘文,俞湘文,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
俞白克,俞白克,author,author,0,1,1,0,1,1,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
倍雷维尔泰洛,倍雷维尔泰洛,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
倪士林,倪士林,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
倪平,倪平,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
傅亮,傅亮,author,author,0,1,1,0,3,3,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
傅孟真,傅孟真,author,author,0,2,2,0,2,2,0.029091,4,0.273839,0.293493,12033.092565,"#B4B4B4"
傅岩,傅岩,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
傅菊人,傅菊人,author,author,0,1,1,0,3,3,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
储景良,储景良,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
元民,元民,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
光旦,光旦,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
光雨,光雨,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
克汀,克汀,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
克菲,克菲,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
克鲁普斯卡亚,克鲁普斯卡亚,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
全云,全云,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
全慰天,全慰天,author,author,0,3,3,0,10,10,0.030882,4,0.275856,0.296887,26557.980907,"#B4B4B4"
公南,公南,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
公孙求知,公孙求知,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
公孙龙,公孙龙,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
公彦,公彦,author,author,0,2,2,0,3,3,0.039803,4,0.281105,0.305293,12623.3766,"#B4B4B4"
公隼,公隼,author,author,0,2,2,0,2,2,0.020605,4,0.265733,0.279568,2240.958723,"#B4B4B4"
兴隆,兴隆,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
其善,其善,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
其玉,其玉,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
兼平,兼平,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
兼济,兼济,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
冠英,冠英,author,author,0,1,1,0,1,1,0.00162,6,0.244736,0.248164,0,"#B4B4B4"
冠西,冠西,author,author,0,1,1,0,1,1,0.0007,6,0.202673,0.211735,0,"#B4B4B4"
冬池,冬池,author,author,0,1,1,0,1,1,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
冬麦,冬麦,author,author,0,2,2,0,2,2,0.013083,4,0.260139,0.269454,5457.665259,"#B4B4B4"
冯小山,冯小山,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
冯少异,冯少异,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
冯至,冯至,author,author,0,5,5,0,6,6,0.036515,4,0.278174,0.300775,74681.345273,"#B4B4B4"
冯远,冯远,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
冯铸,冯铸,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
冷欣,冷欣,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
冷铁,冷铁,author,author,0,1,1,0,1,1,0.00162,6,0.244736,0.248164,0,"#B4B4B4"
冼星海,冼星海,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
凌元,凌元,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
凌风,凌风,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
凌飞,凌飞,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
刃锋,刃锋,author,author,0,4,4,0,7,7,0.038388,4,0.281961,0.306754,39330.441029,"#B4B4B4"
刍雷,刍雷,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
列宁,列宁,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
刘__心,刘__心,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘中育,刘中育,author,author,0,1,1,0,1,1,0.00162,6,0.244736,0.248164,0,"#B4B4B4"
刘体元,刘体元,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘健飞,刘健飞,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
刘友瑾,刘友瑾,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
刘唯公,刘唯公,author,author,0,1,1,0,1,1,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
刘士伟,刘士伟,author,author,0,2,2,0,2,2,0.017271,4,0.263317,0.275253,2309.528993,"#B4B4B4"
刘士驾,刘士驾,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘威,刘威,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
刘季平,刘季平,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
刘廼诚,刘廼诚,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘德明,刘德明,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
刘德超,刘德超,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘恢之,刘恢之,author,author,0,1,1,0,1,1,0.00162,6,0.244736,0.248164,0,"#B4B4B4"
刘振,刘振,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
刘斐,刘斐,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘树鹏,刘树鹏,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘琳森,刘琳森,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘竑,刘竑,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘紫,刘紫,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
刘绍基,刘绍基,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
刘芃如,刘芃如,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
刘英,刘英,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
刘谟,刘谟,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
刘鹤云,刘鹤云,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
利森,利森,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
前进危险”,前进危险”,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
剪伯赞,剪伯赞,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
力戈,力戈,author,author,0,1,1,0,1,1,0.002337,6,0.233602,0.241207,0,"#B4B4B4"
力耕,力耕,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
力耘,力耘,author,author,0,1,1,0,1,1,0.002337,6,0.233602,0.241207,0,"#B4B4B4"
力衡,力衡,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
劝青,劝青,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
劳伦斯,劳伦斯,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
劳德拔哈,劳德拔哈,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
劳荣,劳荣,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
劳辛,劳辛,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
勃拉金斯基,勃拉金斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
勒巩,勒巩,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
匀田,匀田,author,author,0,1,1,0,1,1,0.002337,6,0.233602,0.241207,0,"#B4B4B4"
包埃尔,包埃尔,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
包格丹·拉的查,包格丹·拉的查,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
北桥,北桥,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
午子,午子,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
华伞,华伞,author,author,0,1,1,0,1,1,0.00162,6,0.244736,0.248164,0,"#B4B4B4"
华又严,华又严,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
华庆,华庆,author,author,0,1,1,0,1,1,0.00321,6,0.247877,0.251953,0,"#B4B4B4"
华慈,华慈,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
华生,华生,author,author,0,2,2,0,2,2,0.016955,4,0.263879,0.276264,5049.521181,"#B4B4B4"
华罗庚,华罗庚,author,author,0,2,2,0,5,5,0.0388,4,0.281447,0.305833,35264.946288,"#B4B4B4"
华西列夫斯基,华西列夫斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
华西里耶夫,华西里耶夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
华越,华越,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
华野,华野,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
单行,单行,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
南人,南人,author,author,0,2,2,0,2,2,0.015984,4,0.263261,0.275152,6120.265595,"#B4B4B4"
南风,南风,author,author,0,1,1,0,1,1,0.00162,6,0.244736,0.248164,0,"#B4B4B4"
博高列波夫,博高列波夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卞梁,卞梁,author,author,0,1,1,0,1,1,0.0007,6,0.202673,0.211735,0,"#B4B4B4"
卡列华,卡列华,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卡尔宾斯基,卡尔宾斯基,author,author,0,1,1,0,3,3,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卡尔泊夫,卡尔泊夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卡拉摩尔查,卡拉摩尔查,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卡玛利,卡玛利,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卢作孚,卢作孚,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
卢少怀,卢少怀,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
卢峻,卢峻,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
卢石丞,卢石丞,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
卢萨诺娃,卢萨诺娃,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卧龙山人,卧龙山人,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
厄尔·白劳德,厄尔·白劳德,author,author,0,1,1,0,1,1,0.002538,6,0.23182,0.2396,0,"#B4B4B4"
叔梁仲谷,叔梁仲谷,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
叙功,叙功,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
叚德澍,叚德澍,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
古尔摩,古尔摩,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
古月,古月,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
古泉,古泉,author,author,0,1,1,0,1,1,0.002337,6,0.233602,0.241207,0,"#B4B4B4"
古谛,古谛,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
史东山,史东山,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
史坦因,史坦因,author,author,0,2,2,0,2,2,0.013083,4,0.260139,0.269454,5457.665259,"#B4B4B4"
史复,史复,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
史天,史天,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
史枚,史枚,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
史永,史永,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
史沫特莱,史沫特莱,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
史特朗,史特朗,author,author,0,4,4,0,21,21,0.040325,4,0.284951,0.311407,196260.779038,"#B4B4B4"
史蒂文斯,史蒂文斯,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
史言,史言,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
史逸,史逸,author,author,0,1,1,0,1,1,0.005711,6,0.251492,0.257067,0,"#B4B4B4"
史鉴,史鉴,author,author,0,1,1,0,1,1,0.002337,6,0.233602,0.241207,0,"#B4B4B4"
史靖,史靖,author,author,0,5,5,0,7,7,0.048575,4,0.292205,0.322353,269315.388876,"#B4B4B4"
叶列密叶娃,叶列密叶娃,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
叶夫格尼亦夫,叶夫格尼亦夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
叶尔莫洛夫,叶尔莫洛夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
叶有榆,叶有榆,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
叶正明,叶正明,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
叶浅予,叶浅予,author,author,0,1,1,0,1,1,0.008222,6,0.255285,0.262075,0,"#B4B4B4"
